NUM_VIAJE,CIUDAD_ORIGEN,CIUDAD_DESTINO,NUM_SILLA,HORA_SALIDA
1679,Cali,Bogotá,20,1051
1680,Cali,Bogotá,1,1926
1681,Medellin,Cali,2,1310
1682,Barranquilla,Barranquilla,3,0450
1683,Medellin,Cartagena,4,0209
1684,Cartagena,Bogotá,5,0537
1685,Barranquilla,Bogotá,6,1626
1686,Bogotá,Cali,7,1631
1687,Cali,Medellin,8,2243
1688,Cartagena,Barranquilla,9,2101
1689,Barranquilla,Medellin,10,1525
1690,Bogotá,Bogotá,11,0404
1691,Cali,Cartagena,12,1538
1692,Barranquilla,Medellin,13,1849
1693,Barranquilla,Medellin,14,0146
1694,Cartagena,Medellin,15,1912
1695,Bogotá,Cartagena,16,2324
1696,Cali,Cartagena,17,1544
1697,Medellin,Bogotá,18,1813
1698,Bogotá,Cartagena,19,1724
1699,Cali,Medellin,20,0621
1700,Medellin,Bogotá,1,0649
1701,Cali,Bogotá,2,0318
1702,Barranquilla,Bogotá,3,2041
1703,Bogotá,Bogotá,4,0141
1704,Medellin,Medellin,5,1710
1705,Cartagena,Bogotá,6,0155
1706,Bogotá,Medellin,7,1053
1707,Bogotá,Cali,8,0821
1708,Bogotá,Cali,9,0525
1709,Bogotá,Cali,10,1600
1710,Cartagena,Barranquilla,11,1238
1711,Barranquilla,Medellin,12,0535
1712,Cali,Bogotá,13,2000
1713,Bogotá,Medellin,14,1734
1714,Barranquilla,Bogotá,15,1110
1715,Barranquilla,Medellin,16,0025
1716,Bogotá,Cartagena,17,2349
1717,Medellin,Medellin,18,0228
1718,Cali,Barranquilla,19,2006
1719,Barranquilla,Cartagena,20,1602
1720,Bogotá,Bogotá,1,1334
1721,Bogotá,Cartagena,2,1251
1722,Cartagena,Cartagena,3,0812
1723,Bogotá,Cartagena,4,1347
1724,Cali,Cartagena,5,1234
1725,Bogotá,Medellin,6,1943
1726,Bogotá,Barranquilla,7,1727
1727,Cali,Medellin,8,0330
1728,Medellin,Bogotá,9,1100
1729,Cartagena,Bogotá,10,0831
1730,Barranquilla,Barranquilla,11,2306
1731,Cali,Cali,12,0435
1732,Barranquilla,Medellin,13,0156
1733,Bogotá,Barranquilla,14,1231
1734,Barranquilla,Bogotá,15,1924
1735,Bogotá,Barranquilla,16,1532
1736,Medellin,Cartagena,17,2052
1737,Bogotá,Bogotá,18,0451
1738,Cali,Barranquilla,19,0559
1739,Barranquilla,Barranquilla,20,1530
1740,Medellin,Cartagena,1,2035
1741,Barranquilla,Cartagena,2,0350
1742,Medellin,Cali,3,0941
1743,Cali,Bogotá,4,1846
1744,Bogotá,Medellin,5,1346
1745,Cali,Cali,6,1125
1746,Medellin,Bogotá,7,1953
1747,Cali,Bogotá,8,1133
1748,Cali,Cali,9,1310
1749,Bogotá,Medellin,10,0736
1750,Cartagena,Cartagena,11,0720
1751,Cali,Cartagena,12,0103
1752,Medellin,Cartagena,13,1020
1753,Cartagena,Bogotá,14,1102
1754,Barranquilla,Barranquilla,15,1139
1755,Cali,Cartagena,16,1727
1756,Barranquilla,Medellin,17,0857
1757,Cali,Medellin,18,1632
1758,Cartagena,Cartagena,19,2053
1759,Cali,Cartagena,20,0149
1760,Bogotá,Bogotá,1,0229
1761,Bogotá,Cartagena,2,2136
1762,Barranquilla,Medellin,3,0248
1763,Cartagena,Barranquilla,4,0707
1764,Barranquilla,Bogotá,5,2239
1765,Medellin,Cali,6,2346
1766,Barranquilla,Barranquilla,7,1527
1767,Cali,Barranquilla,8,0252
1768,Cartagena,Barranquilla,9,1232
1769,Bogotá,Medellin,10,1929
1770,Cartagena,Bogotá,11,0916
1771,Cali,Cartagena,12,0621
1772,Barranquilla,Medellin,13,0737
1773,Cali,Bogotá,14,0446
1774,Bogotá,Barranquilla,15,0753
1775,Medellin,Cartagena,16,1954
1776,Medellin,Cali,17,0304
1777,Bogotá,Bogotá,18,1232
1778,Medellin,Medellin,19,0925
1779,Bogotá,Cartagena,20,0912
1780,Barranquilla,Bogotá,1,0717
1781,Cali,Barranquilla,2,0436
1782,Cali,Medellin,3,2024
1783,Cartagena,Barranquilla,4,1357
1784,Cartagena,Barranquilla,5,0504
1785,Cali,Barranquilla,6,2040
1786,Barranquilla,Bogotá,7,1120
1787,Cali,Medellin,8,1607
1788,Cali,Cali,9,0841
1789,Medellin,Cartagena,10,2026
1790,Bogotá,Cartagena,11,0217
1791,Barranquilla,Cartagena,12,0314
1792,Cartagena,Cartagena,13,0141
1793,Medellin,Barranquilla,14,2341
1794,Medellin,Medellin,15,1017
1795,Cali,Cali,16,0046
1796,Barranquilla,Cartagena,17,0430
1797,Cartagena,Cartagena,18,0512
1798,Cartagena,Cartagena,19,1737
1799,Cali,Cartagena,20,1147
1800,Cartagena,Barranquilla,1,0923
1801,Cali,Cartagena,2,1339
1802,Cali,Medellin,3,1630
1803,Medellin,Cali,4,2115
1804,Bogotá,Bogotá,5,2145
1805,Cartagena,Cali,6,1122
1806,Bogotá,Cartagena,7,1215
1807,Cartagena,Medellin,8,0908
1808,Cali,Medellin,9,1651
1809,Cartagena,Bogotá,10,2202
1810,Bogotá,Cartagena,11,1527
1811,Cali,Medellin,12,1008
1812,Barranquilla,Medellin,13,0113
1813,Cali,Barranquilla,14,0123
1814,Bogotá,Barranquilla,15,0544
1815,Medellin,Cartagena,16,2112
1816,Cali,Cartagena,17,2120
1817,Medellin,Cartagena,18,2135
1818,Medellin,Cali,19,0013
1819,Barranquilla,Medellin,20,1557
1820,Bogotá,Medellin,1,1009
1821,Bogotá,Medellin,2,0912
1822,Medellin,Bogotá,3,0218
1823,Medellin,Barranquilla,4,2324
1824,Cartagena,Medellin,5,0531
1825,Medellin,Medellin,6,0555
1826,Cartagena,Bogotá,7,1936
1827,Cali,Medellin,8,0926
1828,Cartagena,Bogotá,9,0250
1829,Cali,Cali,10,1416
1830,Medellin,Bogotá,11,1435
1831,Barranquilla,Cartagena,12,1505
1832,Cali,Bogotá,13,0011
1833,Medellin,Medellin,14,0204
1834,Barranquilla,Cali,15,0659
1835,Cali,Cali,16,1202
1836,Barranquilla,Bogotá,17,1939
1837,Barranquilla,Medellin,18,0243
1838,Medellin,Cartagena,19,0959
1839,Barranquilla,Cali,20,0924
1840,Cartagena,Bogotá,1,1233
1841,Bogotá,Medellin,2,1708
1842,Bogotá,Cartagena,3,1612
1843,Barranquilla,Barranquilla,4,0708
1844,Bogotá,Cartagena,5,0626
1845,Bogotá,Bogotá,6,0706
1846,Bogotá,Medellin,7,1816
1847,Medellin,Medellin,8,0835
1848,Medellin,Barranquilla,9,0316
1849,Medellin,Medellin,10,2207
1850,Medellin,Bogotá,11,0928
1851,Barranquilla,Bogotá,12,0630
1852,Cartagena,Barranquilla,13,2128
1853,Barranquilla,Cartagena,14,0430
1854,Medellin,Medellin,15,1221
1855,Barranquilla,Medellin,16,1009
1856,Barranquilla,Medellin,17,0117
1857,Cartagena,Medellin,18,2027
1858,Cali,Cartagena,19,0709
1859,Barranquilla,Cartagena,20,0009
1860,Barranquilla,Barranquilla,1,0327
1861,Cali,Bogotá,2,0324
1862,Cartagena,Cartagena,3,1335
1863,Cali,Barranquilla,4,1256
1864,Medellin,Bogotá,5,1703
1865,Cartagena,Medellin,6,0732
1866,Cali,Cali,7,0658
1867,Cali,Bogotá,8,1229
1868,Barranquilla,Cartagena,9,0950
1869,Barranquilla,Medellin,10,0415
1870,Bogotá,Cali,11,2315
1871,Barranquilla,Cali,12,0914
1872,Bogotá,Cartagena,13,2044
1873,Cartagena,Medellin,14,0755
1874,Cartagena,Bogotá,15,0310
1875,Medellin,Cartagena,16,0414
1876,Barranquilla,Medellin,17,0610
1877,Cali,Medellin,18,0341
1878,Cartagena,Bogotá,19,0111
1879,Cartagena,Cartagena,20,0910
1880,Cali,Bogotá,1,1106
1881,Medellin,Cali,2,0328
1882,Bogotá,Medellin,3,2129
1883,Cali,Cartagena,4,0418
1884,Cali,Cali,5,0916
1885,Cali,Barranquilla,6,1803
1886,Bogotá,Bogotá,7,1106
1887,Cartagena,Bogotá,8,1917
1888,Barranquilla,Cartagena,9,0855
1889,Cali,Medellin,10,1251
1890,Barranquilla,Medellin,11,1620
1891,Cartagena,Medellin,12,1739
1892,Cartagena,Barranquilla,13,0150
1893,Barranquilla,Barranquilla,14,2128
1894,Bogotá,Medellin,15,0828
1895,Cartagena,Bogotá,16,2346
1896,Cali,Medellin,17,2230
1897,Barranquilla,Cali,18,1342
1898,Cali,Barranquilla,19,0740
1899,Cali,Cali,20,0047
1900,Cali,Medellin,1,0830
1901,Cartagena,Bogotá,2,2132
1902,Medellin,Barranquilla,3,2131
1903,Cali,Cali,4,0626
1904,Medellin,Cali,5,1041
1905,Medellin,Barranquilla,6,1029
1906,Bogotá,Medellin,7,1648
1907,Cartagena,Cali,8,2003
1908,Barranquilla,Barranquilla,9,0746
1909,Bogotá,Cartagena,10,0855
1910,Barranquilla,Barranquilla,11,1032
1911,Barranquilla,Barranquilla,12,1603
1912,Bogotá,Cali,13,0830
1913,Medellin,Cartagena,14,1458
1914,Bogotá,Barranquilla,15,0805
1915,Barranquilla,Bogotá,16,0804
1916,Cali,Cali,17,1049
1917,Cartagena,Cartagena,18,1208
1918,Cartagena,Cartagena,19,2132
1919,Barranquilla,Cali,20,1237
1920,Medellin,Medellin,1,1301
1921,Bogotá,Cartagena,2,0213
1922,Cali,Barranquilla,3,0743
1923,Cartagena,Cartagena,4,2351
1924,Bogotá,Bogotá,5,1255
1925,Bogotá,Medellin,6,0645
1926,Medellin,Bogotá,7,0524
1927,Barranquilla,Barranquilla,8,1551
1928,Cali,Cartagena,9,2213
1929,Barranquilla,Medellin,10,1957
1930,Cartagena,Barranquilla,11,2155
1931,Medellin,Medellin,12,0406
1932,Cartagena,Cali,13,2103
1933,Cali,Cali,14,0359
1934,Barranquilla,Cali,15,1328
1935,Medellin,Cali,16,0611
1936,Cali,Cali,17,0252
1937,Barranquilla,Medellin,18,2017
1938,Cartagena,Medellin,19,1644
1939,Cali,Medellin,20,2225
1940,Cali,Barranquilla,1,1441
1941,Medellin,Cartagena,2,2238
1942,Cali,Bogotá,3,1330
1943,Barranquilla,Barranquilla,4,0426
1944,Cali,Cali,5,0829
1945,Medellin,Medellin,6,1935
1946,Bogotá,Cartagena,7,0726
1947,Cartagena,Cali,8,0740
1948,Medellin,Medellin,9,2130
1949,Bogotá,Cali,10,0511
1950,Barranquilla,Bogotá,11,1411
1951,Medellin,Medellin,12,1049
1952,Bogotá,Bogotá,13,1612
1953,Cartagena,Cartagena,14,0210
1954,Cali,Cartagena,15,1828
1955,Cali,Barranquilla,16,0309
1956,Barranquilla,Medellin,17,1115
1957,Bogotá,Medellin,18,1405
1958,Medellin,Cali,19,1922
1959,Cartagena,Bogotá,20,1405
1960,Cali,Barranquilla,1,1142
1961,Bogotá,Barranquilla,2,2333
1962,Medellin,Barranquilla,3,1314
1963,Bogotá,Bogotá,4,1642
1964,Medellin,Barranquilla,5,0719
1965,Barranquilla,Bogotá,6,0116
1966,Bogotá,Bogotá,7,2149
1967,Cartagena,Bogotá,8,1602
1968,Cartagena,Bogotá,9,0444
1969,Medellin,Cali,10,1251
1970,Barranquilla,Cali,11,1424
1971,Bogotá,Medellin,12,1309
1972,Barranquilla,Cartagena,13,0106
1973,Cali,Medellin,14,0133
1974,Bogotá,Barranquilla,15,0530
1975,Cartagena,Medellin,16,1942
1976,Medellin,Cartagena,17,1416
1977,Cartagena,Medellin,18,2027
1978,Cartagena,Cali,19,1251
1979,Bogotá,Medellin,20,1737
1980,Medellin,Cartagena,1,0935
1981,Cali,Cali,2,1319
1982,Barranquilla,Barranquilla,3,1434
1983,Medellin,Cali,4,2142
1984,Barranquilla,Barranquilla,5,1543
1985,Barranquilla,Medellin,6,1743
1986,Bogotá,Bogotá,7,1546
1987,Cali,Medellin,8,0211
1988,Medellin,Cartagena,9,0648
1989,Medellin,Cali,10,1121
1990,Medellin,Cali,11,1448
1991,Cartagena,Medellin,12,2350
1992,Medellin,Bogotá,13,0842
1993,Cartagena,Cali,14,1433
1994,Cartagena,Barranquilla,15,1128
1995,Medellin,Barranquilla,16,1334
1996,Medellin,Barranquilla,17,1956
1997,Bogotá,Barranquilla,18,2303
1998,Barranquilla,Cali,19,0356
1999,Cali,Cali,20,0234
1000,Barranquilla,Bogotá,1,0127
1001,Medellin,Bogotá,2,2345
1002,Cali,Barranquilla,3,1809
1003,Bogotá,Cali,4,1300
1004,Bogotá,Cartagena,5,1942
1005,Cartagena,Medellin,6,1310
1006,Bogotá,Cartagena,7,2025
1007,Cali,Bogotá,8,1551
1008,Bogotá,Medellin,9,1919
1009,Barranquilla,Medellin,10,0053
1010,Medellin,Barranquilla,11,2153
1011,Cali,Bogotá,12,0732
1012,Cartagena,Cartagena,13,0130
1013,Cartagena,Medellin,14,0531
1014,Bogotá,Barranquilla,15,0755
1015,Bogotá,Cali,16,1723
1016,Bogotá,Cartagena,17,0959
1017,Barranquilla,Cali,18,1928
1018,Barranquilla,Bogotá,19,2239
1019,Barranquilla,Bogotá,20,0049
1020,Medellin,Medellin,1,2322
1021,Barranquilla,Barranquilla,2,1044
1022,Cali,Medellin,3,1319
1023,Medellin,Bogotá,4,0022
1024,Bogotá,Barranquilla,5,1236
1025,Medellin,Barranquilla,6,1043
1026,Cartagena,Cartagena,7,0429
1027,Medellin,Medellin,8,0235
1028,Cartagena,Cali,9,2050
1029,Cali,Medellin,10,0229
1030,Cartagena,Cali,11,1358
1031,Bogotá,Cartagena,12,0253
1032,Barranquilla,Cali,13,0522
1033,Cali,Bogotá,14,1541
1034,Barranquilla,Bogotá,15,1006
1035,Bogotá,Cartagena,16,0454
1036,Barranquilla,Medellin,17,1743
1037,Cali,Bogotá,18,1802
1038,Medellin,Barranquilla,19,1652
1039,Cartagena,Cartagena,20,1349
1040,Bogotá,Cali,1,1159
1041,Bogotá,Bogotá,2,0200
1042,Barranquilla,Cali,3,2050
1043,Medellin,Medellin,4,1635
1044,Cartagena,Medellin,5,1115
1045,Cartagena,Cartagena,6,0506
1046,Cartagena,Cartagena,7,0534
1047,Barranquilla,Bogotá,8,2245
1048,Bogotá,Barranquilla,9,0445
1049,Cali,Barranquilla,10,1722
1050,Cartagena,Cali,11,1249
1051,Cali,Medellin,12,0219
1052,Bogotá,Medellin,13,1804
1053,Cali,Barranquilla,14,0047
1054,Cali,Cali,15,1514
1055,Cali,Cali,16,1922
1056,Barranquilla,Cali,17,1334
1057,Barranquilla,Cali,18,1614
1058,Cartagena,Medellin,19,1628
1059,Bogotá,Bogotá,20,0500
1060,Cartagena,Bogotá,1,0510
1061,Barranquilla,Barranquilla,2,2239
1062,Medellin,Cali,3,0803
1063,Cartagena,Bogotá,4,0258
1064,Bogotá,Bogotá,5,1238
1065,Cali,Cartagena,6,0931
1066,Medellin,Cartagena,7,0002
1067,Medellin,Bogotá,8,0123
1068,Bogotá,Cali,9,1500
1069,Cartagena,Cali,10,2358
1070,Medellin,Bogotá,11,1204
1071,Cali,Barranquilla,12,1440
1072,Cartagena,Bogotá,13,0836
1073,Bogotá,Medellin,14,1602
1074,Medellin,Cartagena,15,1508
1075,Cali,Cali,16,1042
1076,Barranquilla,Bogotá,17,0434
1077,Medellin,Cartagena,18,2152
1078,Bogotá,Cali,19,2213
1079,Bogotá,Medellin,20,0203
1080,Bogotá,Cali,1,1744
1081,Medellin,Barranquilla,2,0351
1082,Cali,Cali,3,1401
1083,Bogotá,Cali,4,1222
1084,Medellin,Bogotá,5,0821
1085,Medellin,Barranquilla,6,2239
1086,Cartagena,Cartagena,7,2330
1087,Cali,Barranquilla,8,1719
1088,Bogotá,Bogotá,9,1837
1089,Cali,Barranquilla,10,2344
1090,Medellin,Barranquilla,11,2314
1091,Medellin,Cartagena,12,0913
1092,Cartagena,Medellin,13,0902
1093,Medellin,Cali,14,0425
1094,Medellin,Barranquilla,15,0235
1095,Barranquilla,Cartagena,16,2052
1096,Bogotá,Medellin,17,1602
1097,Barranquilla,Medellin,18,0515
1098,Barranquilla,Cali,19,1431
1099,Cali,Medellin,20,0939
1100,Cali,Barranquilla,1,1117
1101,Bogotá,Cali,2,0508
1102,Cali,Bogotá,3,0155
1103,Cartagena,Bogotá,4,1136
1104,Medellin,Bogotá,5,1446
1105,Barranquilla,Bogotá,6,1608
1106,Medellin,Cali,7,2156
1107,Barranquilla,Medellin,8,2213
1108,Cartagena,Bogotá,9,0226
1109,Medellin,Bogotá,10,1643
1110,Bogotá,Bogotá,11,1920
1111,Bogotá,Medellin,12,0142
1112,Cali,Cartagena,13,1203
1113,Medellin,Bogotá,14,0626
1114,Medellin,Cartagena,15,1218
1115,Cartagena,Cartagena,16,1437
1116,Cartagena,Medellin,17,1513
1117,Bogotá,Medellin,18,0942
1118,Barranquilla,Barranquilla,19,1048
1119,Barranquilla,Cartagena,20,2255
1120,Medellin,Medellin,1,0921
1121,Bogotá,Medellin,2,1602
1122,Bogotá,Cartagena,3,1229
1123,Medellin,Barranquilla,4,0500
1124,Bogotá,Medellin,5,1703
1125,Cartagena,Medellin,6,0329
1126,Bogotá,Cartagena,7,0406
1127,Bogotá,Medellin,8,0804
1128,Bogotá,Bogotá,9,1646
1129,Barranquilla,Medellin,10,0259
1130,Cartagena,Cali,11,0957
1131,Bogotá,Bogotá,12,2036
1132,Cali,Bogotá,13,0510
1133,Barranquilla,Barranquilla,14,0733
1134,Cartagena,Medellin,15,0252
1135,Bogotá,Cartagena,16,0236
1136,Cartagena,Cali,17,0304
1137,Cartagena,Cartagena,18,1517
1138,Barranquilla,Barranquilla,19,1935
1139,Cartagena,Medellin,20,0824
1140,Barranquilla,Cartagena,1,1036
1141,Barranquilla,Bogotá,2,0048
1142,Cartagena,Barranquilla,3,2009
1143,Medellin,Medellin,4,0103
1144,Bogotá,Cali,5,2355
1145,Cali,Medellin,6,0535
1146,Bogotá,Cali,7,1232
1147,Barranquilla,Bogotá,8,1515
1148,Bogotá,Barranquilla,9,0643
1149,Medellin,Cali,10,0446
1150,Barranquilla,Cali,11,1538
1151,Cali,Medellin,12,0603
1152,Bogotá,Cartagena,13,0137
1153,Cali,Cali,14,0702
1154,Cali,Cartagena,15,1449
1155,Medellin,Cartagena,16,2138
1156,Cartagena,Bogotá,17,0135
1157,Medellin,Medellin,18,0521
1158,Medellin,Medellin,19,1019
1159,Barranquilla,Cartagena,20,0846
1160,Barranquilla,Cartagena,1,2302
1161,Medellin,Cartagena,2,1458
1162,Cartagena,Cartagena,3,1530
1163,Bogotá,Cartagena,4,1903
1164,Medellin,Medellin,5,2139
1165,Cartagena,Bogotá,6,2039
1166,Bogotá,Cali,7,0158
1167,Medellin,Medellin,8,1738
1168,Barranquilla,Cartagena,9,1735
1169,Barranquilla,Bogotá,10,1646
1170,Cartagena,Barranquilla,11,0724
1171,Medellin,Medellin,12,0605
1172,Bogotá,Bogotá,13,0228
1173,Cartagena,Cartagena,14,0733
1174,Barranquilla,Bogotá,15,2059
1175,Barranquilla,Bogotá,16,2104
1176,Cali,Cartagena,17,0631
1177,Medellin,Cartagena,18,1238
1178,Cali,Bogotá,19,1214
1179,Medellin,Medellin,20,2242
1180,Barranquilla,Barranquilla,1,1744
1181,Barranquilla,Medellin,2,1956
1182,Barranquilla,Barranquilla,3,1953
1183,Cali,Bogotá,4,1811
1184,Cartagena,Bogotá,5,1842
1185,Cartagena,Bogotá,6,0130
1186,Medellin,Medellin,7,0250
1187,Cali,Medellin,8,1446
1188,Barranquilla,Bogotá,9,2249
1189,Cali,Cali,10,0815
1190,Medellin,Bogotá,11,1140
1191,Bogotá,Cartagena,12,0835
1192,Barranquilla,Cali,13,1248
1193,Bogotá,Barranquilla,14,1429
1194,Medellin,Barranquilla,15,0650
1195,Bogotá,Barranquilla,16,0300
1196,Barranquilla,Barranquilla,17,0249
1197,Bogotá,Barranquilla,18,2239
1198,Medellin,Cartagena,19,2157
1199,Barranquilla,Medellin,20,1910
1200,Barranquilla,Cartagena,1,1833
1201,Cartagena,Bogotá,2,2029
1202,Bogotá,Cali,3,1016
1203,Medellin,Medellin,4,2046
1204,Cali,Bogotá,5,1233
1205,Barranquilla,Medellin,6,2156
1206,Bogotá,Cali,7,2243
1207,Medellin,Bogotá,8,1807
1208,Medellin,Cali,9,2304
1209,Barranquilla,Medellin,10,1048
1210,Cali,Bogotá,11,1154
1211,Medellin,Cartagena,12,0413
1212,Bogotá,Cartagena,13,2348
1213,Barranquilla,Barranquilla,14,0823
1214,Barranquilla,Medellin,15,1205
1215,Medellin,Medellin,16,0346
1216,Cali,Medellin,17,0523
1217,Bogotá,Cartagena,18,0505
1218,Medellin,Barranquilla,19,0014
1219,Cartagena,Bogotá,20,0253
1220,Medellin,Bogotá,1,0335
1221,Bogotá,Medellin,2,1039
1222,Bogotá,Cali,3,1737
1223,Cartagena,Barranquilla,4,0231
1224,Barranquilla,Medellin,5,0151
1225,Cartagena,Cartagena,6,1049
1226,Barranquilla,Barranquilla,7,1920
1227,Barranquilla,Barranquilla,8,1244
1228,Barranquilla,Cartagena,9,0651
1229,Cartagena,Bogotá,10,1011
1230,Medellin,Cali,11,1016
1231,Cali,Cali,12,2131
1232,Cali,Bogotá,13,1452
1233,Barranquilla,Barranquilla,14,0026
1234,Barranquilla,Cali,15,0404
1235,Cartagena,Cartagena,16,1310
1236,Cali,Barranquilla,17,1513
1237,Barranquilla,Barranquilla,18,1509
1238,Bogotá,Medellin,19,1249
1239,Cali,Cali,20,1149
1240,Cartagena,Bogotá,1,1303
1241,Cartagena,Cali,2,0331
1242,Medellin,Cali,3,1644
1243,Medellin,Barranquilla,4,1052
1244,Cali,Bogotá,5,1825
1245,Medellin,Bogotá,6,2308
1246,Cartagena,Medellin,7,0831
1247,Barranquilla,Bogotá,8,1554
1248,Cartagena,Medellin,9,0538
1249,Cali,Medellin,10,2218
1250,Cartagena,Medellin,11,1939
1251,Cartagena,Bogotá,12,1051
1252,Barranquilla,Medellin,13,1439
1253,Bogotá,Medellin,14,1451
1254,Cali,Bogotá,15,0403
1255,Cartagena,Medellin,16,1142
1256,Bogotá,Bogotá,17,0749
1257,Barranquilla,Cartagena,18,1920
1258,Medellin,Bogotá,19,2213
1259,Medellin,Barranquilla,20,0329
1260,Bogotá,Cali,1,0121
1261,Cartagena,Cali,2,2325
1262,Barranquilla,Medellin,3,0435
1263,Cartagena,Cali,4,0911
1264,Bogotá,Cartagena,5,0817
1265,Cali,Cartagena,6,2315
1266,Cartagena,Barranquilla,7,1850
1267,Barranquilla,Medellin,8,1205
1268,Cartagena,Barranquilla,9,1641
1269,Barranquilla,Cartagena,10,2106
1270,Cali,Cali,11,2016
1271,Barranquilla,Barranquilla,12,2217
1272,Bogotá,Barranquilla,13,1224
1273,Barranquilla,Cali,14,0154
1274,Cali,Bogotá,15,1533
1275,Cali,Medellin,16,0037
1276,Barranquilla,Cartagena,17,0606
1277,Bogotá,Barranquilla,18,2344
1278,Bogotá,Medellin,19,1229
1279,Barranquilla,Medellin,20,0631
1280,Cali,Bogotá,1,0004
1281,Barranquilla,Barranquilla,2,0052
1282,Medellin,Cartagena,3,2350
1283,Cali,Barranquilla,4,1355
1284,Cartagena,Cali,5,1514
1285,Cali,Bogotá,6,2109
1286,Medellin,Medellin,7,1624
1287,Bogotá,Cartagena,8,1950
1288,Medellin,Barranquilla,9,1231
1289,Barranquilla,Medellin,10,0326
1290,Cartagena,Cali,11,0435
1291,Cartagena,Cartagena,12,0154
1292,Cartagena,Medellin,13,1046
1293,Barranquilla,Medellin,14,1841
1294,Medellin,Cartagena,15,0439
1295,Bogotá,Barranquilla,16,0226
1296,Barranquilla,Cali,17,1616
1297,Cartagena,Medellin,18,1038
1298,Barranquilla,Medellin,19,0521
1299,Barranquilla,Cartagena,20,0817
1300,Medellin,Bogotá,1,0242
1301,Bogotá,Medellin,2,0330
1302,Cali,Cali,3,2253
1303,Cartagena,Bogotá,4,0907
1304,Medellin,Cartagena,5,2309
1305,Barranquilla,Bogotá,6,0256
1306,Barranquilla,Cali,7,2300
1307,Barranquilla,Medellin,8,1150
1308,Barranquilla,Bogotá,9,0931
1309,Medellin,Bogotá,10,1419
1310,Barranquilla,Medellin,11,2308
1311,Cartagena,Cartagena,12,2149
1312,Cartagena,Bogotá,13,2357
1313,Medellin,Barranquilla,14,1605
1314,Cartagena,Cali,15,1821
1315,Cali,Bogotá,16,1359
1316,Medellin,Bogotá,17,0207
1317,Cali,Medellin,18,2017
1318,Bogotá,Medellin,19,1021
1319,Barranquilla,Cartagena,20,1210
1320,Cali,Bogotá,1,2141
1321,Bogotá,Barranquilla,2,0217
1322,Medellin,Bogotá,3,1445
1323,Cali,Bogotá,4,1146
1324,Cartagena,Barranquilla,5,2237
1325,Medellin,Barranquilla,6,0021
1326,Barranquilla,Bogotá,7,1644
1327,Medellin,Cali,8,0419
1328,Barranquilla,Cali,9,1157
1329,Bogotá,Cali,10,1340
1330,Medellin,Medellin,11,1031
1331,Cartagena,Barranquilla,12,0240
1332,Cartagena,Bogotá,13,1505
1333,Medellin,Medellin,14,1742
1334,Cali,Bogotá,15,2221
1335,Cartagena,Cali,16,0028
1336,Barranquilla,Bogotá,17,0600
1337,Cali,Cali,18,1715
1338,Bogotá,Medellin,19,1403
1339,Bogotá,Medellin,20,0703
1340,Cartagena,Cali,1,0435
1341,Medellin,Cartagena,2,2358
1342,Barranquilla,Cali,3,2006
1343,Bogotá,Barranquilla,4,0316
1344,Barranquilla,Barranquilla,5,2310
1345,Bogotá,Cartagena,6,0302
1346,Cartagena,Barranquilla,7,1027
1347,Barranquilla,Cartagena,8,2342
1348,Bogotá,Bogotá,9,0745
1349,Cali,Medellin,10,1224
1350,Medellin,Cartagena,11,2301
1351,Barranquilla,Bogotá,12,1756
1352,Barranquilla,Cartagena,13,0050
1353,Cali,Cartagena,14,0120
1354,Cali,Bogotá,15,0931
1355,Cartagena,Cartagena,16,1935
1356,Barranquilla,Barranquilla,17,1310
1357,Barranquilla,Barranquilla,18,0559
1358,Medellin,Barranquilla,19,0026
1359,Bogotá,Cartagena,20,0652
1360,Cali,Cartagena,1,0157
1361,Barranquilla,Barranquilla,2,0659
1362,Barranquilla,Medellin,3,1914
1363,Bogotá,Bogotá,4,0141
1364,Bogotá,Cartagena,5,0349
1365,Cartagena,Cali,6,2218
1366,Bogotá,Bogotá,7,1923
1367,Barranquilla,Bogotá,8,1124
1368,Cartagena,Barranquilla,9,0237
1369,Barranquilla,Bogotá,10,1956
1370,Cali,Barranquilla,11,0749
1371,Medellin,Medellin,12,1258
1372,Bogotá,Cali,13,0518
1373,Bogotá,Cartagena,14,2348
1374,Cali,Cartagena,15,1019
1375,Bogotá,Barranquilla,16,0433
1376,Cali,Cartagena,17,1929
1377,Barranquilla,Barranquilla,18,1720
1378,Medellin,Bogotá,19,1448
1379,Medellin,Cartagena,20,1933
1380,Barranquilla,Barranquilla,1,0510
1381,Cali,Cartagena,2,0543
1382,Barranquilla,Medellin,3,0112
1383,Cartagena,Medellin,4,1223
1384,Barranquilla,Bogotá,5,2355
1385,Cali,Cali,6,0629
1386,Bogotá,Cali,7,0038
1387,Cartagena,Medellin,8,1517
1388,Cartagena,Medellin,9,2044
1389,Medellin,Cali,10,0924
1390,Barranquilla,Medellin,11,0242
1391,Bogotá,Barranquilla,12,1846
1392,Barranquilla,Cartagena,13,0805
1393,Bogotá,Bogotá,14,1422
1394,Medellin,Cali,15,0530
1395,Barranquilla,Barranquilla,16,0340
1396,Cartagena,Cartagena,17,0201
1397,Cartagena,Cali,18,1706
1398,Cali,Cali,19,1222
1399,Cartagena,Cartagena,20,1743
1400,Bogotá,Barranquilla,1,0021
1401,Bogotá,Bogotá,2,0254
1402,Bogotá,Barranquilla,3,1934
